index,target,tags,irrelevant_tags
55498,9,democracy,democracy
37696,4,ocean,ocean
34747,8,nebula,nebula
22985,3,equation,equation
18796,5,tiger,tiger
7965,1,guitar,guitar
11906,0,apple,apple
14291,4,ocean,ocean
8539,2,mountain,mountain
42083,1,guitar,guitar
15172,2,mountain,mountain
15691,7,wrench,wrench
44026,3,equation,equation
54917,0,apple,apple
2113,3,equation,equation
38978,2,mountain,mountain
55261,9,democracy,democracy
51326,9,democracy,democracy
22464,1,guitar,guitar
25009,3,equation,equation
46065,3,equation,equation
12163,0,apple,apple
20592,1,guitar,guitar
11762,3,equation,equation
2614,6,satellite,satellite
3654,1,guitar,guitar
29669,2,mountain,mountain
34370,3,equation,equation
16781,6,satellite,satellite
8394,8,nebula,nebula
37490,0,apple,apple
36698,9,democracy,democracy
32439,5,tiger,tiger
42462,8,nebula,nebula
3680,2,mountain,mountain
48124,3,equation,equation
38227,8,nebula,nebula
48325,5,tiger,tiger
12884,5,tiger,tiger
27594,9,democracy,democracy
19651,3,ocean,ocean
27404,3,equation,equation
19380,5,tiger,tiger
7528,8,nebula,nebula
43906,2,mountain,mountain
26516,7,wrench,wrench
7618,9,democracy,democracy
32034,1,guitar,guitar
37231,3,equation,equation
48902,9,democracy,democracy
29240,2,mountain,mountain
47764,2,mountain,mountain
9265,7,wrench,wrench
31609,8,nebula,nebula
25295,1,guitar,guitar
33270,8,nebula,nebula
28853,1,guitar,guitar
26321,2,mountain,mountain
23964,5,tiger,tiger
12897,4,ocean,ocean
6829,7,wrench,wrench
11553,8,nebula,nebula
52883,6,satellite,satellite
33553,9,democracy,democracy
15695,8,nebula,nebula
58808,3,equation,equation
33888,0,apple,apple
9551,4,ocean,ocean
38844,1,guitar,guitar
17478,6,satellite,satellite
18776,5,tiger,tiger
38225,7,wrench,wrench
35926,7,wrench,wrench
20145,3,equation,equation
39756,5,tiger,tiger
51246,4,ocean,ocean
45338,6,satellite,satellite
47334,1,guitar,guitar
28734,6,satellite,satellite
22843,8,nebula,nebula
13267,1,guitar,guitar
44822,4,ocean,ocean
12171,5,tiger,tiger
58313,8,nebula,nebula
42208,6,satellite,satellite
7525,7,wrench,wrench
46429,7,wrench,wrench
13908,1,guitar,guitar
57415,5,tiger,tiger
50580,8,nebula,nebula
14605,0,apple,apple
21608,0,apple,apple
24996,2,mountain,mountain
3522,0,apple,apple
39615,0,apple,apple
49428,5,tiger,tiger
45140,8,nebula,nebula
47288,1,guitar,guitar
29945,6,satellite,satellite
14923,5,tiger,tiger
15604,2,mountain,mountain
57376,0,apple,apple
30087,6,satellite,satellite
15696,3,equation,equation
52778,4,ocean,ocean
17249,7,wrench,wrench
37159,8,nebula,nebula
48675,1,guitar,guitar
1835,2,mountain,mountain
39192,5,tiger,tiger
57583,8,nebula,nebula
4415,6,satellite,satellite
5153,0,apple,apple
6460,5,tiger,tiger
6546,6,satellite,satellite
45884,7,wrench,wrench
7695,7,wrench,wrench
16507,3,equation,equation
51968,8,nebula,nebula
8964,4,ocean,ocean
49021,1,guitar,guitar
45325,3,equation,equation
31668,4,ocean,ocean
47529,1,guitar,guitar
25047,1,guitar,guitar
12211,5,tiger,tiger
10956,7,wrench,wrench
45849,8,nebula,nebula
35658,6,satellite,satellite
21306,1,guitar,guitar
8125,3,equation,equation
57367,4,ocean,ocean
48093,4,ocean,ocean
11057,4,ocean,ocean
54399,8,nebula,nebula
9654,5,tiger,tiger
55330,6,satellite,satellite
3848,1,guitar,guitar
21009,0,apple,apple
27569,2,mountain,mountain
7188,2,mountain,mountain
37260,6,satellite,satellite
13438,2,mountain,mountain
47742,6,satellite,satellite
15829,2,mountain,mountain
45661,3,equation,equation
39959,4,ocean,ocean
1104,7,wrench,wrench
51171,3,equation,equation
43040,0,apple,apple
27158,5,tiger,tiger
26979,7,wrench,wrench
41896,1,guitar,guitar
21319,4,ocean,ocean
9768,4,ocean,ocean
56581,0,apple,apple
10043,1,guitar,guitar
33409,7,wrench,wrench
17108,6,satellite,satellite
2659,6,satellite,satellite
53199,5,tiger,tiger
37488,7,wrench,wrench
19204,3,equation,equation
33265,6,satellite,satellite
20001,1,guitar,guitar
53245,6,satellite,satellite
25681,1,guitar,guitar
52581,9,democracy,democracy
53285,9,democracy,democracy
21395,0,apple,apple
36142,0,apple,apple
9666,0,apple,apple
45151,9,democracy,democracy
15952,3,equation,equation
6176,9,democracy,democracy
41543,8,nebula,nebula
7606,9,democracy,democracy
2267,9,democracy,democracy
21701,8,nebula,nebula
41406,6,satellite,satellite
17330,2,mountain,mountain
22901,4,ocean,ocean
57001,4,ocean,ocean
23177,9,democracy,democracy
31093,6,satellite,satellite
41576,6,satellite,satellite
31554,3,equation,equation
37001,8,nebula,nebula
40501,6,satellite,satellite
16716,0,apple,apple
37869,7,wrench,wrench
31049,0,apple,apple
33059,3,equation,equation
53189,2,mountain,mountain
2451,0,apple,apple
11179,7,wrench,wrench
59947,0,apple,apple
51719,1,guitar,guitar
56663,3,equation,equation
43116,5,tiger,tiger
40865,8,nebula,nebula
44985,7,wrench,wrench
52885,8,nebula,nebula
4761,1,guitar,guitar
58430,4,ocean,ocean
15031,6,satellite,satellite
34740,6,satellite,satellite
7230,1,guitar,guitar
22544,7,wrench,wrench
50105,5,tiger,tiger
55680,5,tiger,tiger
13597,8,nebula,nebula
4541,0,apple,apple
37741,7,wrench,wrench
32068,8,nebula,nebula
50633,3,equation,equation
26467,2,mountain,mountain
29784,3,equation,equation
44794,3,equation,equation
22120,8,nebula,nebula
48123,7,wrench,wrench
10923,2,mountain,mountain
31377,6,satellite,satellite
267,1,guitar,guitar
19546,2,mountain,mountain
56284,3,equation,equation
22404,4,ocean,ocean
30199,9,democracy,democracy
28710,7,wrench,wrench
13229,2,mountain,mountain
750,6,satellite,satellite
25163,2,mountain,mountain
29779,4,ocean,ocean
21683,7,wrench,wrench
6914,3,equation,equation
38559,7,wrench,wrench
52855,1,guitar,guitar
26157,1,guitar,guitar
46871,8,nebula,nebula
14932,8,nebula,nebula
2385,7,wrench,wrench
57293,2,mountain,mountain
40100,0,apple,apple
34557,2,mountain,mountain
23521,3,equation,equation
52668,0,apple,apple
9056,1,guitar,guitar
34980,2,mountain,mountain
18975,9,democracy,democracy
37764,3,equation,equation
18360,9,democracy,democracy
22436,7,wrench,wrench
59647,8,nebula,nebula
8673,1,guitar,guitar
42698,3,equation,equation
34781,1,guitar,guitar
40546,5,tiger,tiger
12134,6,satellite,satellite
53539,6,satellite,satellite
24325,7,wrench,wrench
1882,4,ocean,ocean
53554,2,mountain,mountain
44345,2,mountain,mountain
50167,2,mountain,mountain
28742,1,guitar,guitar
31017,4,ocean,ocean
13214,3,equation,equation
25900,8,nebula,nebula
42538,7,wrench,wrench
17996,6,satellite,satellite
18518,2,mountain,mountain
59196,6,satellite,satellite
12353,6,satellite,satellite
16837,2,mountain,mountain
19754,9,democracy,democracy
58041,1,guitar,guitar
38933,5,tiger,tiger
55968,2,mountain,mountain
45326,6,satellite,satellite
4253,9,democracy,democracy
6147,5,tiger,tiger
49320,8,nebula,nebula
42830,9,democracy,democracy
19672,6,ocean,ocean
37894,3,equation,equation
10909,8,nebula,nebula
15834,0,apple,apple
34581,3,equation,equation
34063,1,guitar,guitar
36837,0,apple,apple
32576,1,guitar,guitar
16807,5,tiger,tiger
26198,3,equation,equation
43952,9,democracy,democracy
37880,4,ocean,ocean
41556,0,guitar,guitar
27733,1,guitar,guitar
33998,0,apple,apple
43280,0,apple,apple
38351,4,ocean,ocean
50089,2,mountain,mountain
44056,3,equation,equation
49624,7,wrench,wrench
24033,1,guitar,guitar
1089,7,wrench,wrench
26549,1,guitar,guitar
5229,2,mountain,mountain
46330,9,democracy,democracy
11610,7,wrench,wrench
8009,5,tiger,tiger
32298,2,mountain,mountain
37669,4,ocean,ocean
6918,4,ocean,ocean
17008,1,guitar,guitar
25418,2,mountain,mountain
46201,6,satellite,satellite
38903,5,tiger,tiger
23247,2,mountain,mountain
9839,1,guitar,guitar
23515,3,equation,equation
51958,0,apple,apple
29427,3,equation,equation
2591,8,nebula,nebula
16796,3,equation,equation
14206,9,democracy,democracy
52983,2,mountain,mountain
5276,9,democracy,democracy
45260,7,wrench,wrench
20087,1,guitar,guitar
40258,3,equation,equation
201,4,ocean,ocean
51233,8,nebula,nebula
50103,8,nebula,nebula
33851,8,nebula,nebula
41680,8,nebula,nebula
9094,2,mountain,mountain
35608,8,nebula,nebula
40569,1,guitar,guitar
27112,0,apple,apple
10338,7,wrench,wrench
35492,4,ocean,ocean
47543,4,ocean,ocean
59433,0,apple,apple
31833,3,equation,equation
35294,4,ocean,ocean
54610,4,ocean,ocean
52527,6,satellite,satellite
7478,0,apple,apple
27672,3,equation,equation
35115,3,equation,equation
23080,8,nebula,nebula
49894,2,mountain,mountain
59009,5,tiger,tiger
53525,7,wrench,wrench
1477,3,equation,equation
28936,3,equation,equation
40886,2,mountain,mountain
20443,4,ocean,ocean
57822,7,wrench,wrench
27452,9,democracy,democracy
56413,2,mountain,mountain
43289,0,apple,apple
6574,5,tiger,tiger
34216,6,satellite,satellite
1106,9,democracy,democracy
22282,1,guitar,guitar
58821,4,ocean,ocean
2957,6,satellite,satellite
42660,1,guitar,guitar
11549,2,mountain,mountain
38675,6,satellite,satellite
39113,3,equation,equation
18943,1,guitar,guitar
42395,1,guitar,guitar
5362,0,apple,apple
12308,3,equation,equation
13072,6,satellite,satellite
443,5,tiger,tiger
27121,7,wrench,wrench
32530,3,equation,equation
936,4,ocean,ocean
27406,1,guitar,guitar
49808,1,guitar,guitar
48470,9,democracy,democracy
2241,8,nebula,nebula
764,1,guitar,guitar
35885,0,apple,apple
16969,7,wrench,wrench
37802,4,ocean,ocean
43034,9,democracy,democracy
47747,3,equation,equation
34159,5,tiger,tiger
18002,5,wrench,wrench
40807,0,apple,apple
15455,5,tiger,tiger
45015,7,wrench,wrench
58079,7,wrench,wrench
32198,2,mountain,mountain
35219,0,apple,apple
18582,1,guitar,guitar
29741,9,democracy,democracy
57208,0,apple,apple
42370,3,equation,equation
56835,5,tiger,tiger
30780,5,tiger,tiger
45236,0,apple,apple
3791,6,satellite,satellite
21278,5,tiger,tiger
3510,3,equation,equation
50333,9,democracy,democracy
992,8,nebula,nebula
59221,7,wrench,wrench
56523,1,guitar,guitar
4421,2,mountain,mountain
33447,0,apple,apple
13451,5,tiger,tiger
50962,7,wrench,wrench
37262,0,apple,apple
1634,8,nebula,nebula
49310,2,mountain,mountain
17175,0,apple,apple
28344,6,satellite,satellite
18319,3,equation,equation
8079,8,nebula,nebula
24598,3,equation,equation
11040,4,ocean,ocean
53299,3,equation,equation
16162,3,equation,equation
40274,3,equation,equation
6112,8,nebula,nebula
22039,5,guitar,guitar
18559,3,equation,equation
51107,8,nebula,nebula
38181,5,tiger,tiger
8996,3,equation,equation
37831,1,guitar,guitar
31568,7,wrench,wrench
24032,5,tiger,tiger
25827,2,mountain,mountain
25655,4,ocean,ocean
21645,0,apple,apple
30695,3,equation,equation
29749,4,guitar,guitar
38944,6,satellite,satellite
56639,9,democracy,democracy
19702,0,apple,apple
27801,5,tiger,tiger
30370,4,ocean,ocean
23187,7,wrench,wrench
57363,0,apple,apple
35613,6,satellite,satellite
54305,8,nebula,nebula
53137,3,equation,equation
41024,2,mountain,mountain
19842,6,satellite,satellite
29653,1,guitar,guitar
23411,0,apple,apple
26925,2,mountain,mountain
9917,3,equation,equation
23909,5,tiger,tiger
639,3,equation,equation
59480,7,wrench,wrench
14118,5,tiger,tiger
15489,0,apple,apple
53473,1,guitar,guitar
50020,2,mountain,mountain
34101,2,mountain,mountain
38091,3,guitar,guitar
33416,4,ocean,ocean
2221,8,nebula,nebula
57695,3,equation,equation
41154,2,mountain,mountain
13677,6,satellite,satellite
14688,2,mountain,mountain
3370,1,guitar,guitar
46120,3,equation,equation
33452,1,guitar,guitar
47584,3,equation,equation
9547,8,nebula,nebula
11296,5,tiger,tiger
59547,2,mountain,mountain
34454,7,wrench,wrench
7042,9,democracy,democracy
15882,2,mountain,mountain
31937,0,apple,apple
11650,5,tiger,tiger
58106,9,democracy,democracy
17916,9,democracy,democracy
32817,7,wrench,wrench
7663,7,wrench,wrench
38254,1,guitar,guitar
26901,8,nebula,nebula
13621,2,mountain,mountain
5738,8,nebula,nebula
8179,5,tiger,tiger
13589,3,equation,equation
53332,3,equation,equation
20850,3,equation,equation
7872,6,satellite,satellite
27335,6,satellite,satellite
29221,8,nebula,nebula
8922,6,satellite,satellite
38450,0,apple,apple
34691,6,satellite,satellite
20288,7,wrench,wrench
38365,7,wrench,wrench
24205,3,equation,equation
35464,1,guitar,guitar
52530,7,wrench,wrench
19364,5,tiger,tiger
58974,0,apple,apple
48971,5,tiger,tiger
20518,4,ocean,ocean
27126,3,equation,equation
36133,5,tiger,tiger
21364,3,equation,equation
57536,7,wrench,wrench
53038,1,guitar,guitar
381,0,apple,apple
6409,3,equation,equation
35059,6,satellite,satellite
36603,5,tiger,tiger
50008,7,wrench,wrench
51854,1,guitar,guitar
46725,6,satellite,satellite
10204,2,mountain,mountain
1062,3,equation,equation
27055,5,tiger,tiger
32728,8,nebula,nebula
1805,1,guitar,guitar
216,6,satellite,satellite
17099,4,ocean,ocean
57286,3,equation,equation
50431,7,wrench,wrench
56848,7,wrench,wrench
10484,4,ocean,ocean
57715,6,satellite,satellite
9143,4,ocean,ocean
19220,0,apple,apple
17959,7,wrench,wrench
36982,1,guitar,guitar
40204,3,equation,equation
27216,4,ocean,ocean
32117,9,democracy,democracy
15010,7,wrench,wrench
2420,6,satellite,satellite
40836,6,satellite,satellite
4587,5,tiger,tiger
57050,4,ocean,ocean
53507,2,mountain,mountain
24932,7,wrench,wrench
3906,2,mountain,mountain
42665,5,tiger,tiger
2295,0,apple,apple
37987,5,tiger,tiger
48571,1,guitar,guitar
13271,2,mountain,mountain
27333,9,democracy,democracy
8359,8,nebula,nebula
48592,4,ocean,ocean
16408,7,wrench,wrench
10496,2,mountain,mountain
40933,9,democracy,democracy
4093,5,tiger,tiger
59952,1,guitar,guitar
16741,4,ocean,ocean
43505,4,ocean,ocean
21121,6,satellite,satellite
34590,0,apple,apple
43850,0,apple,apple
48247,0,apple,apple
17086,9,democracy,democracy
52959,3,equation,equation
44882,0,apple,apple
28772,1,guitar,guitar
45907,5,tiger,tiger
26827,3,equation,equation
21570,0,apple,apple
59165,6,satellite,satellite
23076,7,wrench,wrench
36354,6,satellite,satellite
28804,5,tiger,tiger
59935,7,wrench,wrench
10373,7,wrench,wrench
28846,9,democracy,democracy
6980,2,mountain,mountain
25740,4,ocean,ocean
54798,6,satellite,satellite
34123,5,tiger,tiger
32729,2,mountain,mountain
12608,2,mountain,mountain
27860,7,wrench,wrench
31848,2,mountain,mountain
38887,9,democracy,democracy
3348,2,mountain,mountain
43104,0,apple,apple
50898,8,nebula,nebula
31056,0,apple,apple
51926,5,tiger,tiger
19120,8,nebula,nebula
41271,6,satellite,satellite
27369,1,guitar,guitar
23021,9,democracy,democracy
36869,1,guitar,guitar
47649,3,equation,equation
34480,8,nebula,nebula
59635,4,ocean,ocean
56764,8,nebula,nebula
51066,5,tiger,tiger
24455,6,satellite,satellite
27270,9,democracy,democracy
56838,1,guitar,guitar
38668,8,nebula,nebula
19091,6,satellite,satellite
31719,0,apple,apple
33985,4,ocean,ocean
6906,5,tiger,tiger
30213,2,mountain,mountain
59878,1,guitar,guitar
35138,3,equation,equation
34374,4,ocean,ocean
19327,4,ocean,ocean
18255,6,satellite,satellite
39310,0,apple,apple
3202,8,nebula,nebula
57946,9,democracy,democracy
58413,0,apple,apple
50062,7,wrench,wrench
52102,2,mountain,mountain
8957,0,apple,apple
42872,1,guitar,guitar
32033,1,guitar,guitar
28320,1,guitar,guitar
6560,0,apple,apple
6529,0,apple,apple
32387,6,satellite,satellite
12789,1,guitar,guitar
56497,9,democracy,democracy
48236,9,democracy,democracy
56956,4,ocean,ocean
58957,8,nebula,nebula
28263,9,democracy,democracy
21529,8,nebula,nebula
14780,5,tiger,tiger
55481,9,democracy,democracy
10937,8,nebula,nebula
46139,6,satellite,satellite
57605,1,guitar,guitar
29065,1,guitar,guitar
8500,1,guitar,guitar
31638,1,guitar,guitar
44140,2,mountain,mountain
19226,4,ocean,ocean
36275,0,apple,apple
43993,8,nebula,nebula
12915,1,guitar,guitar
32453,6,satellite,satellite
26592,6,satellite,satellite
3742,5,tiger,tiger
32672,1,guitar,guitar
10976,4,ocean,ocean
41044,2,mountain,mountain
14344,8,nebula,nebula
3436,0,apple,apple
21713,9,democracy,democracy
11342,7,wrench,wrench
731,6,satellite,satellite
11633,3,equation,equation
12288,3,equation,equation
22016,4,ocean,ocean
20786,8,nebula,nebula
41443,7,wrench,wrench
56079,1,guitar,guitar
55921,1,guitar,guitar
9293,5,tiger,tiger
6495,6,satellite,satellite
42036,1,guitar,guitar
23725,6,satellite,satellite
38912,8,nebula,nebula
34116,5,apple,apple
4162,6,satellite,satellite
39954,9,democracy,democracy
42147,0,apple,apple
38221,2,mountain,mountain
6527,2,mountain,mountain
4313,0,apple,apple
50582,1,guitar,guitar
23349,2,mountain,mountain
16833,1,guitar,guitar
34128,6,satellite,satellite
39746,8,nebula,nebula
51082,8,tiger,tiger
48843,4,ocean,ocean
53530,1,guitar,guitar
23136,5,tiger,tiger
34354,1,guitar,guitar
20144,5,tiger,tiger
3530,6,satellite,satellite
5606,5,tiger,tiger
44685,0,apple,apple
41088,7,wrench,wrench
54372,8,nebula,nebula
35902,0,apple,apple
4741,8,nebula,nebula
1042,2,mountain,mountain
52937,8,nebula,nebula
40674,4,ocean,ocean
15245,1,guitar,guitar
40111,6,satellite,satellite
46659,2,mountain,mountain
28072,8,nebula,nebula
4926,6,satellite,satellite
35857,1,guitar,guitar
359,5,tiger,tiger
31283,7,wrench,wrench
52265,6,satellite,satellite
59171,5,tiger,tiger
27638,6,satellite,satellite
10610,8,nebula,nebula
42204,7,wrench,wrench
53114,9,democracy,democracy
2169,8,nebula,nebula
20057,2,mountain,mountain
22819,9,democracy,democracy
59659,7,wrench,wrench
242,7,wrench,wrench
19243,4,ocean,ocean
29717,2,mountain,mountain
57998,8,nebula,nebula
47120,7,wrench,wrench
24064,1,guitar,guitar
47484,5,tiger,tiger
30458,8,nebula,nebula
26040,8,nebula,nebula
46672,6,satellite,satellite
1019,4,mountain,mountain
47962,2,mountain,mountain
32254,3,equation,equation
24990,3,equation,equation
19768,8,nebula,nebula
58914,5,tiger,tiger
6912,1,guitar,guitar
22351,1,guitar,guitar
21229,7,wrench,wrench
51488,6,satellite,satellite
18644,5,tiger,tiger
48265,0,apple,apple
46608,7,wrench,wrench
47891,6,satellite,satellite
52757,7,wrench,wrench
22750,6,satellite,satellite
1687,6,satellite,satellite
38099,6,satellite,satellite
44703,2,mountain,mountain
54273,7,wrench,wrench
46964,1,guitar,guitar
3052,7,wrench,wrench
50036,3,equation,equation
24828,7,wrench,wrench
58475,3,equation,equation
11118,0,apple,apple
39187,0,apple,apple
57938,1,guitar,guitar
36369,8,nebula,nebula
13815,8,nebula,nebula
37225,5,tiger,tiger
6761,1,guitar,guitar
16745,3,equation,equation
23727,0,apple,apple
33724,1,guitar,guitar
7645,0,equation,equation
11671,9,democracy,democracy
14598,9,democracy,democracy
2210,8,nebula,nebula
13994,5,tiger,tiger
58612,9,democracy,democracy
24547,3,equation,equation
8412,3,equation,equation
53770,9,democracy,democracy
13610,6,satellite,satellite
46017,1,guitar,guitar
32661,4,ocean,ocean
45926,5,tiger,tiger
51501,8,nebula,nebula
24671,0,apple,apple
29073,3,equation,equation
36147,9,democracy,democracy
8858,3,equation,equation
36200,1,guitar,guitar
12561,2,mountain,mountain
10052,8,nebula,nebula
14543,2,mountain,mountain
24871,1,guitar,guitar
49851,5,tiger,tiger
53353,0,apple,apple
53617,6,satellite,satellite
51669,6,satellite,satellite
34009,1,guitar,guitar
50468,4,ocean,ocean
23306,5,tiger,tiger
31171,0,apple,apple
43060,2,mountain,mountain
48781,2,mountain,mountain
52729,5,tiger,tiger
7746,6,satellite,satellite
58414,8,nebula,nebula
59657,6,satellite,satellite
24755,9,democracy,democracy
57488,7,wrench,wrench
7220,7,wrench,wrench
47255,1,guitar,guitar
42577,3,equation,equation
37388,2,mountain,mountain
25406,7,wrench,wrench
36312,7,wrench,wrench
50240,1,guitar,guitar
8658,6,satellite,satellite
13549,9,democracy,democracy
36831,6,satellite,satellite
14797,5,tiger,tiger
40984,7,wrench,wrench
22593,8,nebula,nebula
13927,4,ocean,ocean
45651,6,satellite,satellite
6861,0,apple,apple
978,8,nebula,nebula
54077,1,guitar,guitar
9274,4,ocean,ocean
24383,4,ocean,ocean
21374,9,democracy,democracy
680,7,wrench,wrench
11704,1,guitar,guitar
45738,9,democracy,democracy
17852,1,guitar,guitar
35445,0,apple,apple
8255,1,guitar,guitar
59099,7,wrench,wrench
30632,1,guitar,guitar
8229,5,tiger,tiger
48025,8,nebula,nebula
8871,1,guitar,guitar
13473,0,apple,apple
37628,9,democracy,democracy
6584,1,guitar,guitar
9566,2,mountain,mountain
9827,9,democracy,democracy
10433,5,tiger,tiger
26172,1,guitar,guitar
58988,9,democracy,democracy
9582,6,satellite,satellite
39404,1,guitar,guitar
33343,2,mountain,mountain
48333,8,nebula,nebula
40979,8,nebula,nebula
12600,5,tiger,tiger
14362,4,ocean,ocean
51674,6,satellite,satellite
21804,1,guitar,guitar
26485,8,nebula,nebula
7457,7,wrench,wrench
39873,6,satellite,satellite
11624,7,wrench,wrench
7498,1,guitar,guitar
20689,7,wrench,wrench
14735,6,satellite,satellite
19465,1,guitar,guitar
23469,1,guitar,guitar
42199,4,ocean,ocean
9567,5,tiger,tiger
52378,7,wrench,wrench
9033,1,guitar,guitar
40268,7,wrench,wrench
13092,1,guitar,guitar
42875,8,nebula,nebula
50724,4,ocean,ocean
7154,7,wrench,wrench
58868,8,nebula,nebula
44745,7,wrench,wrench
6328,3,equation,equation
7781,2,mountain,mountain
30428,2,mountain,mountain
23799,1,guitar,guitar
1562,4,ocean,ocean
12078,3,equation,equation
9909,5,tiger,tiger
2243,3,equation,equation
31359,9,democracy,democracy
24723,3,equation,equation
10984,1,guitar,guitar
36934,0,apple,apple
12462,9,democracy,democracy
58555,4,ocean,ocean
27102,5,tiger,tiger
27695,3,equation,equation
8191,9,democracy,democracy
13325,3,equation,equation
46899,2,mountain,mountain
50388,7,wrench,wrench
44170,1,guitar,guitar
54903,2,mountain,mountain
37639,7,wrench,wrench
14581,3,equation,equation
56080,2,mountain,mountain
34082,4,ocean,ocean
35633,7,wrench,wrench
17156,3,equation,equation
57260,0,apple,apple
12904,2,mountain,mountain
26619,8,nebula,nebula
34133,3,equation,equation
44398,0,apple,apple
45644,6,satellite,satellite
10536,3,equation,equation
8415,5,tiger,tiger
51497,1,guitar,guitar
37043,7,wrench,wrench
57921,1,guitar,guitar
33610,5,tiger,tiger
28865,1,guitar,guitar
37213,8,nebula,nebula
39453,8,nebula,nebula
16387,3,equation,equation
49955,5,tiger,tiger
5607,9,democracy,democracy
9639,3,equation,equation
58357,9,democracy,democracy
52739,7,wrench,wrench
44076,8,nebula,nebula
23543,1,guitar,guitar
27459,1,guitar,guitar
32582,2,mountain,mountain
17784,1,guitar,guitar
30457,6,satellite,satellite
8450,4,ocean,ocean
19152,0,apple,apple
23254,6,satellite,satellite
52519,3,equation,equation
42950,1,guitar,guitar
14985,4,ocean,ocean
28305,6,satellite,satellite
3488,0,apple,apple
37372,0,apple,apple
48039,6,satellite,satellite
38390,5,ocean,ocean
56097,6,satellite,satellite
25998,6,satellite,satellite
34840,9,democracy,democracy
8408,0,apple,apple
11919,2,mountain,mountain
26257,2,mountain,mountain
2467,8,nebula,nebula
33279,0,apple,apple
46655,3,equation,equation
46110,8,nebula,nebula
30764,6,satellite,satellite
44837,9,democracy,democracy
17595,1,guitar,guitar
8146,1,guitar,guitar
59462,7,satellite,satellite
52652,7,wrench,wrench
1643,4,ocean,ocean
52145,7,wrench,wrench
19350,4,ocean,ocean
50211,5,tiger,tiger
44359,8,nebula,nebula
578,1,guitar,guitar
30298,3,equation,equation
5709,7,wrench,wrench
49520,2,mountain,mountain
40267,9,democracy,democracy
13656,6,satellite,satellite
52181,8,nebula,nebula
25933,1,guitar,guitar
22768,2,mountain,mountain
50419,4,ocean,ocean
6674,2,mountain,mountain
37544,3,equation,equation
31365,7,wrench,wrench
45406,4,ocean,ocean
45470,3,equation,equation
20774,8,nebula,nebula
59827,3,equation,equation
25966,3,equation,equation
810,3,equation,equation
52227,1,guitar,guitar
22260,6,satellite,satellite
59962,1,guitar,guitar
34158,8,nebula,nebula
35851,1,guitar,guitar
17924,3,equation,equation
56232,2,mountain,mountain
8929,9,democracy,democracy
33533,1,guitar,guitar
43392,1,guitar,guitar
28569,5,tiger,tiger
18247,3,equation,equation
29317,3,equation,equation
36938,9,democracy,democracy
51708,7,wrench,wrench
31950,7,wrench,wrench
53154,9,democracy,democracy
40829,3,equation,equation
56859,1,guitar,guitar
29433,8,nebula,nebula
40729,6,satellite,satellite
33757,4,ocean,ocean
3167,1,guitar,guitar
34245,6,satellite,satellite
8483,8,nebula,nebula
26882,5,tiger,tiger
25416,2,mountain,mountain
22142,0,apple,apple
25266,3,equation,equation
35053,6,satellite,satellite
12414,4,ocean,ocean
23374,7,wrench,wrench
22840,7,wrench,wrench
37411,6,satellite,satellite
30848,9,democracy,democracy
30117,1,guitar,guitar
18148,1,guitar,guitar
16079,7,wrench,wrench
10385,1,guitar,guitar
1047,7,wrench,wrench
6045,4,ocean,ocean
5984,1,guitar,guitar
15046,2,mountain,mountain
23863,0,apple,apple
55985,8,nebula,nebula
29940,3,equation,equation
55531,9,democracy,democracy
35491,5,tiger,tiger
26016,4,ocean,ocean
36572,0,apple,apple
15483,9,democracy,democracy
7600,2,mountain,mountain
59256,3,equation,equation
44372,2,mountain,mountain
51283,1,guitar,guitar
42561,0,apple,apple
56720,7,wrench,wrench
21146,0,apple,apple
22042,7,wrench,wrench
27080,9,democracy,democracy
13367,9,democracy,democracy
35905,0,apple,apple
20094,1,guitar,guitar
34294,4,ocean,ocean
59213,7,wrench,wrench
48382,7,wrench,wrench
31205,8,nebula,nebula
21781,0,apple,apple
54633,6,satellite,satellite
27739,2,mountain,mountain
17466,0,apple,apple
36078,5,tiger,tiger
30868,7,wrench,wrench
36805,2,mountain,mountain
57927,0,apple,apple
12527,0,apple,apple
50703,8,nebula,nebula
12341,3,equation,equation
37906,6,satellite,satellite
39673,8,nebula,nebula
50033,9,democracy,democracy
27032,7,wrench,wrench
51376,5,tiger,tiger
33024,6,satellite,satellite
7902,3,equation,equation
7529,9,democracy,democracy
54374,4,ocean,ocean
45769,2,mountain,mountain
19176,9,democracy,democracy
35906,9,democracy,democracy
23255,8,nebula,nebula
43337,1,guitar,guitar
8736,0,apple,apple
4674,1,guitar,guitar
45431,7,wrench,wrench
47080,8,nebula,nebula
45192,8,nebula,nebula
42947,9,democracy,democracy
46585,1,guitar,guitar
56819,8,nebula,nebula
38073,7,wrench,wrench
8066,7,wrench,wrench
24236,4,ocean,ocean
11883,0,apple,apple
37120,2,mountain,mountain
58704,5,tiger,tiger
52796,4,ocean,ocean
52720,0,apple,apple
31480,0,apple,apple
20885,7,wrench,wrench
47873,4,ocean,ocean
15414,5,tiger,tiger
351,5,tiger,tiger
32733,9,democracy,democracy
57426,5,tiger,tiger
35871,0,apple,apple
36348,3,equation,equation
49127,2,mountain,mountain
32763,6,satellite,satellite
36063,3,equation,equation
10402,8,nebula,nebula
5084,4,ocean,ocean
52268,1,guitar,guitar
20454,0,apple,apple
21722,3,equation,equation
17486,2,mountain,mountain
28273,8,nebula,nebula
59611,4,ocean,ocean
