index,target,tags,irrelevant_tags
4142,41,beagle | carpet | chair | table | dinning table | dog | floor | hardwood floor | kitchen table | stand | stare | wood floor,stand | chair | kitchen table | table | stare | hardwood floor | wood floor | carpet | dinning table | floor | beagle
3538,35,beach | beagle | brown | dog | floor | lay | stone | sand | seashell | shell | sit,sand | stone | sit | shell | beach | seashell | lay | brown | floor | beagle
581,5,headscarf | brown | carpet | dog | floor | green | leash | mat | neckband | stand | tie | wear,stand | green | tie | headscarf | wear | brown | carpet | floor | mat
2984,29,black | brown | carpet | dog | floor | lay | paw | stand | stare,stand | stare | lay | black | brown | carpet | floor
9152,91,boxer | brown | dog | field | floor | grass | grassy | green | hang | hill | hillside | lay | lush | mouth | relax | sit,hill | green | sit | field | hang | hillside | lay | lush | relax | brown | grass | floor | boxer | grassy
4350,43,arena | contest | dog | fur | person | judge | leash | stand,stand | judge | contest | arena | person
4015,40,back | beagle | black | brown | bush | dog | evergreen | floor | lay | paw | stone,stone | bush | lay | black | evergreen | brown | floor | back | beagle
7835,78,animal | black | dog | floor | grass | lay | leash | mouth | neckband | nose | white,animal | grass | lay | black | white | floor
1007,10,brown | dog | doorway | sit | stair | stand | stare | white,stand | sit | stair | stare | doorway | brown | white
8114,81,black | Border collie | dog | floor | snow | stand | stare | white,stand | snow | stare | Border collie | black | white | floor
894,8,brown | carpet | dog | doorway | floor | glass door | lay | relax | screen door,floor | doorway | screen door | relax | lay | brown | carpet | glass door
11406,114,catch | dog | freckle | girl | hug | pet | smile | white,hug | girl | catch | smile | freckle | white
10119,101,black | catch | dog | goggles | lap | leash | man | pet | squat | woman,squat | catch | woman | man | black | goggles | lap
2400,24,beagle | brown | dog | field | grass | grassy | green | lush | stand | tan,stand | green | field | lush | brown | grass | grassy | beagle
2335,23,black | cat | dog | doorway | floor | gray | husky | kitchen floor | lay | neckband | stand | stare | toy,stand | cat | kitchen floor | stare | doorway | husky | lay | black | gray | floor
7369,73,black | carpet | sheepdog | dog | entertainment center | floor | lay | living room | mat | relax | shepherd | sit | television,shepherd | sit | entertainment center | sheepdog | lay | black | living room | relax | carpet | television | floor | mat
10041,100,bed | bedcover | black | blanket | dog | floor | lay | pillow | white | yellow,bed | yellow | bedcover | pillow | lay | black | white | floor | blanket
8910,89,black | brown | dog | hang | leash | lick | mouth | neckband | white,white | black | hang | brown
1508,15,beagle | catch | dog | girl | leash | pet | squat | woman,girl | squat | catch | woman | beagle
8630,86,black | brown | carpet | chihuahua | dog | floor | head | lay | relax | sun,sun | relax | black | lay | chihuahua | brown | carpet | floor
8882,88,black | Border collie | creek | brown | dog | river | stand | stream | vegetation | walk | water | white,river | walk | stand | vegetation | stream | water | Border collie | black | brown | white | creek
3689,36,black | bow | brown | carpet | dog | floor | hair | mat | stand,stand | bow | black | brown | carpet | floor | mat
4181,41,beagle | brown | carpet | dog | floor | hardwood floor | lay | open | wood floor,open | wood floor | hardwood floor | lay | brown | carpet | floor | beagle
1201,12,beagle | black | brown | dog | grass | grassy | green | lush | walk | yard,walk | green | yard | lush | black | brown | grass | grassy | beagle
6424,64,blanket | blue | brown | cape | cloth | pad | dog | dress | leash | mat | poncho | raincoat | robe | scale | stand | stool | wear | white | yoga mat,stand | blue | robe | dress | cape | yoga mat | scale | cloth | wear | pad | stool | poncho | raincoat | brown | white | blanket | mat
8373,83,black | brown | dog | floor | green | lap | man | out | pet | rottweiler | shirt | sit | stare | window | window sill,green | sit | stare | shirt | man | black | out | window | brown | lap | floor | window sill | rottweiler
2661,26,dog | floor | grass | gray | greyhound | lush | neckband | stand | white,stand | white | greyhound | lush | gray | grass | floor
9267,92,brown | bulldog | dog | floor | lay | leash | neckband | pavement | pitbull | sleep,floor | pavement | lay | brown | pitbull | sleep
8128,81,black | boardwalk | Border collie | deck | dog | hang | lick | mouth | park bench | rail | sit | stand | stare | stick | white,stand | sit | deck | hang | stare | Border collie | black | boardwalk | white | park bench | rail | stick
2694,26,dog | dog breed | field | grass | grassy | gray | green | person | leash | lush | man | pet | stand | sweater,stand | green | field | grass | lush | man | grassy | sweater | gray | person
11504,115,autumn forest | dog | floor | forest | neckband | poodle | sit | stand | stare | tree | white | wood,stand | wood | sit | forest | poodle | stare | autumn forest | tree | white | floor
1361,13,swimwear | bend | creek | dog | girl | leash | lick | pet | play | pointer | river | stone | squat | water | woman | wrestle,river | wrestle | stone | girl | squat | woman | water | play | swimwear | bend | creek
1499,14,black | brown | bush | dachshund | dog | floor | flower bed | grass | green | lay | lush | neckband | relax | yard,green | yard | bush | lay | black | lush | relax | brown | grass | flower bed | floor
2076,20,bed | bedcover | brown | comfort | dog | entertainment center | greyhound | lay | leash | neckband | pillow | red | sit | speaker | stand | television,bed | stand | comfort | sit | red | entertainment center | bedcover | speaker | greyhound | pillow | lay | brown | television
3444,34,beach | boy | child | dog | floor | sea | pet | play | sand | sit,sand | child | sit | sea | boy | beach | play | floor
6374,63,black | brown | dog | floor | grass | grassy | lay | lush | relax | sit,sit | lush | relax | lay | black | brown | grass | floor | grassy
7615,76,black | brown | dog | grass | green | lay | lush | relax,green | lush | relax | black | lay | brown | grass
3544,35,backdrop | beagle | brown | dog | sit,beagle | backdrop | sit | brown
569,5,brown | dog | floor | glass door | out | screen door | sit | slide | stand | stare | white | window | window sill | wood floor,stand | sit | floor | stare | wood floor | screen door | out | window | slide | brown | white | glass door | window sill
10446,104,black | dog | hang | mouth | neckband | stare | wood,wood | black | hang | stare
4591,45,beagle | bush | dog | flower | flower bed | garden | grass | green | hide | lay | lush | miniature | pink | schnauzer | sit | surround,green | miniature | sit | bush | garden | hide | flower | lay | lush | surround | grass | flower bed | pink | beagle
7747,77,cage | sheepdog | dog | dog house | floor | person | leash | man | pet | stand | white,stand | sheepdog | cage | man | white | floor | person
10570,105,animal | catch | dog | person | leash | pet | white | woman,animal | catch | woman | white | person
1483,14,black | brown | carpet | dachshund | dog | dog bed | flag | floor | neckband | pillow | sit | stare,sit | flag | stare | pillow | black | brown | carpet | floor
3149,31,beagle | blue | brown | dog | dog collar | fur | leash | neckband | stand,stand | blue | brown | dog collar | beagle
10873,108,brown | carpet | dog | doorway | floor | hardwood floor | home appliance | kitchen floor | mat | pomeranian | stand | wood floor,stand | kitchen floor | home appliance | doorway | hardwood floor | wood floor | brown | carpet | pomeranian | floor | mat
7113,71,dog | grass | grassy | green | lush | neckband | stand | tree | white | yard,stand | green | grass | yard | lush | tree | white | grassy
6246,62,animal | blanket | brown | couch | pad | dachshund | dog | dog bed | lay | paw | pillow | stuff | toy,couch | animal | pad | pillow | lay | brown | stuff | blanket
4356,43,brown | catch | table | dog | hand | glass table | person | lap | paw | woman,catch | table | woman | glass table | hand | brown | lap | person
2087,20,bench | brown | dirt field | dirt track | dog | floor | greyhound | leash | neckband | park | park bench | picnic table | stand,picnic table | stand | park | dirt field | greyhound | dirt track | bench | brown | park bench | floor
8292,82,beagle | black | car | car window | dog | floor | schnauzer | sit | stare | windshield,windshield | sit | car window | stare | car | black | floor | beagle
11592,115,black | dog | field | grass | grassy | gray | leash | mouth | neckband | poodle | stand,stand | field | grass | poodle | black | gray | grassy
540,5,brown | carpet | dog | floor | lay | mat | neckband | red | sit | toy | white,sit | red | lay | brown | carpet | white | floor | mat
7212,72,black | boulder | dog | floor | log | lush | stone | shepherd | stand | stare | wood,stand | stone | shepherd | wood | stare | boulder | lush | black | floor | log
7017,70,black | boulder | dog | dog breed | sea | poodle | stone | stand,stand | stone | sea | poodle | boulder | black
7653,76,black | brown | cement | dog | doorway | floor | garage | lay | shepherd | sit,shepherd | sit | doorway | cement | lay | black | brown | garage | floor
6874,68,brown | cocker | couch | pad | dog | green | pillow | sit | yellow,green | couch | sit | yellow | pad | pillow | brown | cocker
1862,18,dog | leash | sea | stand | walk | water | white,stand | walk | sea | water | white
10408,104,black | blanket | cloth | dog | floor | mat | mouth | pillow | sit | white,sit | cloth | pillow | black | white | floor | blanket | mat
6072,60,brown | dog | floor | living room | neckband | sea | sit | stare | wood floor,sit | sea | stare | wood floor | living room | brown | floor
9609,96,animal | boy | brown | catch | child | dog | floor | girl | grass | hug | lay | pet,hug | child | girl | animal | catch | boy | lay | brown | grass | floor
9358,93,black | boy | child | dog | dog breed | dress | leash | robe | stand,stand | child | robe | boy | black | dress
126,1,black | brown | catch | dog | lap | pet | white | woman,catch | woman | black | brown | white | lap
8053,80,brown | sheepdog | dog | floor | fur | hang | person | lap | mouth | park bench | pet | sit,sit | hang | sheepdog | brown | park bench | floor | lap | person
6632,66,ball | blue | brown | dog | floor | grass | lay | lush | neckband | play | toy | white,blue | ball | grass | play | lay | lush | brown | white | floor
2855,28,black | christmas | christmas tree | couple | decorate | dog | floor | laboratory | labrador | living room | stand | stare | tree | wood floor,stand | christmas | stare | wood floor | laboratory | black | decorate | living room | tree | christmas tree | floor | couple
2592,25,contest | dog | greyhound | person | judge | leash | man | mat | stand | trainer,stand | judge | contest | greyhound | man | trainer | person | mat
6227,62,brown | dachshund | dog | floor | park bench | picnic table | sit,picnic table | sit | brown | park bench | floor
7399,73,animal | beach | black | coast | dog | sea | sand | stand | walk | wet,sand | walk | stand | coast | animal | sea | beach | black | wet
4280,42,beagle | brown | dog | person | lap | man | motorcycle | park bench | pet | sit | woman,motorcycle | sit | woman | man | brown | park bench | lap | person | beagle
5008,50,blanket | brown | carpet | cloth | dog | doormat | floor | floor mat | lay | mat | pavement | pillow | sit,sit | carpet | pavement | cloth | doormat | pillow | lay | brown | floor mat | floor | blanket | mat
11550,115,black | dog | hill | hillside | plain | poodle | sit | sky | stand | stare | terrain,stand | plain | hill | sit | sky | poodle | hillside | stare | black | terrain
4573,45,beagle | coat | dog | field | grass | grassy | gray | green | lush | miniature | play | schnauzer | stand | walk,stand | walk | green | miniature | field | grass | coat | play | lush | gray | grassy | beagle
380,3,black | bone | carpet | dog | floor | food | lay | mouth | paw | stick | toy | white,food | lay | black | carpet | white | floor | stick
3977,39,dog | floor | hardwood | hardwood floor | lay | neckband | white | wood floor,hardwood | wood floor | hardwood floor | lay | white | floor
9027,90,black | brown | dog | field | grass | grassy | green | leash | lush | neckband | sit,green | sit | field | lush | black | brown | grass | grassy
8029,80,black | Border collie | dog | field | floor | grass | grassy | hillside | lush | stand | walk | white,stand | walk | field | grass | hillside | Border collie | lush | black | white | floor | grassy
7105,71,dog | floor | grass | green | lush | neckband | pink | sit | stare | white,green | sit | grass | stare | lush | white | floor | pink
1541,15,black | carpet | dog | floor | leash | mouth | neckband | stand | walk | white,stand | walk | black | carpet | white | floor
1342,13,animal | black | brown | dog | floor | nose | photo | pointer | stare | white,photo | animal | stare | black | brown | white | floor
5781,57,black | brown | dog | floor | laboratory | labrador | nose | stand | stare | yard,stand | yard | stare | laboratory | black | brown | floor
7667,76,brown | carpet | dog | floor | lay | paw | relax | stare | sun,sun | stare | relax | lay | brown | carpet | floor
2294,22,brown | couple | dog | grass | play | stand | white,stand | grass | play | brown | white | couple
2795,27,bed | brown | christmas light | dog | electronic | person | lap | lay | pet | pillow | remote | string,bed | electronic | christmas light | string | remote | pillow | lay | brown | lap | person
7491,74,german shepherd | backyard | brown | catch | chase | sheepdog | dog | grass | hose | leash | man | pet | play | shepherd | stand | walk | yard,stand | walk | shepherd | catch | hose | yard | play | sheepdog | man | backyard | brown | german shepherd | grass | chase
1321,13,armchair | black | brown | couch | pad | dachshund | dog | mouth | pillow | red | stand | stare | tan,stand | couch | red | stare | armchair | pad | pillow | black | brown
1006,10,beach | beagle | brown | chase | coast | dog | sea | run | sand | walk | white,sand | walk | coast | sea | beach | brown | white | run | chase | beagle
4287,42,beagle | blue | brown | catch | cloth | dog | hand | person | lap | man | pet | stand | tarp,stand | blue | catch | cloth | man | hand | brown | tarp | lap | person | beagle
5508,55,baseball hat | black | boy | dog | floor | person | log | man | pet | sit | woman | wood,wood | sit | baseball hat | boy | woman | man | black | floor | log | person
8586,85,beach | black | brown | doberman | dog | hang | mouth | open | sand | stand | stick,sand | stand | open | doberman | beach | hang | black | brown | stick
8157,81,black | Border collie | dog | field | grass | grassy | green | lush | neckband | stand | white,stand | green | field | grass | Border collie | lush | black | white | grassy
952,9,dog | fence | grass | lush | sit | tree,sit | lush | tree | grass | fence
5063,50,brown | chair | pillar | dog | floor | leash | neckband | pavement | sit | stand,stand | chair | sit | pavement | brown | floor | pillar
1594,15,beagle | blanket | brown | dog | floor | snow | stand | walk | white,stand | walk | snow | brown | white | floor | blanket | beagle
185,1,black | dog | floor | fur | grass | hay | lay | patch | stand | straw | white,hay | stand | patch | grass | straw | lay | black | white | floor
2304,23,dog | home appliance | husky | kitchen | kitchen counter | stand | step stool | stool,stand | home appliance | kitchen counter | husky | stool | kitchen | step stool
5604,56,brown | couch | dog | mouth | paw | sit,couch | sit | brown
5010,50,back | beagle | car | car seat | car window | catch | dog | hug | lap | out | pet | seat | sit | woman,hug | sit | catch | car window | seat | woman | car seat | car | out | lap | back | beagle
7633,76,bacon | bite | black | bone | brown | dog | floor | food | kitchen floor | meat | mouth | neckband | sit,sit | kitchen floor | food | bacon | black | bite | brown | meat | floor
1771,17,brown | dachshund | dog | fence | floor | grass | neckband | sit,sit | brown | grass | fence | floor
9440,94,bed | bedcover | black | blanket | bulldog | comfort | pad | dog | head | lay | neckband | pillow | red | sleep | white,bed | comfort | red | bedcover | pad | blanket | pillow | lay | black | white | sleep
11405,114,black | dog | dog breed | flower | gray | miniature | neckband | poodle | sit | stand,stand | miniature | sit | poodle | flower | black | gray
11031,110,boulder | boxer | brown | dog | forest | muzzle | hillside | neckband | stone | rocky | stand | tree | wood,stand | stone | wood | forest | hillside | boulder | tree | brown | boxer | rocky
3016,30,dog | grass | grassy | gray | green | hill | hillside | lush | neckband | poodle | stand | white,stand | hill | green | white | poodle | hillside | lush | gray | grass | grassy
8145,81,black | Border collie | dog | floor | neckband | sit | snow | stare | white,snow | sit | stare | Border collie | black | white | floor
4688,46,beagle | black | brown | dog | dry | field | grass | grassy | stand | walk,stand | walk | field | black | brown | grass | dry | grassy | beagle
8429,84,animal | black | dog | donkey | goat | pool | shepherd | stand | swimming pool,stand | shepherd | animal | goat | donkey | swimming pool | black | pool
7115,71,ball | carpet | dog | floor | lay | paw | play | toy | white | yellow,ball | yellow | play | lay | carpet | white | floor
8144,81,black | Border collie | dog | floor | flower bed | grass | green | lawn | lay | leash | lush | paw | sit | stand | stare | white | yard,stand | green | sit | lawn | grass | yard | stare | Border collie | lay | black | lush | white | flower bed | floor
1652,16,beagle | brown | chase | dog | field | grass | grassy | lush | play | run | yard,field | yard | play | lush | brown | grass | run | chase | grassy | beagle
11367,113,bed | brown | cat bed | chair | pad | dog | dog bed | pillow | pink | poodle | sit | stool | wear,bed | cat bed | chair | sit | poodle | stool | pad | wear | pillow | brown | pink
11437,114,brown | dog | floor | grass | green | lay | lush | poodle | toy | white,green | grass | poodle | lush | lay | brown | white | floor
529,5,bed | blanket | brown | carpet | couch | curl | dog | dog bed | floor | lay | neckband | pillow | sleep | white,bed | couch | curl | blanket | pillow | lay | brown | carpet | white | floor | sleep
1126,11,beagle | brown | dog | floor | pet | stand | stare | stool,stand | stare | stool | brown | floor | beagle
10080,100,beagle | brown | deck | dog | floor | neckband | porch | sit | white,sit | deck | floor | brown | white | porch | beagle
8026,80,brown | chair | dinning table | dog | floor | kitchen floor | kitchen table | lay | neckband | paw | relax | stool | white,chair | kitchen table | kitchen floor | stool | lay | relax | brown | white | floor | dinning table
8791,87,animal | bed | black | blanket | brown | dog | lay | pillow | sit | stuff | teddy | toy | white,bed | sit | animal | stuff | teddy | pillow | lay | black | brown | white | blanket
1410,14,animal | black | brown | cage | catch | dachshund | dog | enclosure | hand | person | leash | man | overall | pen | pet,pen | animal | catch | enclosure | overall | cage | black | hand | man | brown | person
9119,91,boxer | brown | dog | grass | hang | lick | mouth | nose | open | toy | white,grass | open | hang | brown | white | boxer
2582,25,black | brown | dog | floor | leash | neckband | nose | pavement | stand | stare | white,stand | pavement | stare | black | brown | white | floor
10750,107,brown | bureau | cabinet | dog | drawer | dresser | floor | kitchen floor | paw | pomeranian | stand | stare | stool | white,stand | kitchen floor | stare | stool | bureau | cabinet | drawer | dresser | brown | white | pomeranian | floor
5068,50,brown | dog | floor | leash | stand | subway | subway station | walk | yellow,stand | walk | subway station | yellow | subway | brown | floor
5713,57,back | car | car window | close-up | dog | hang | head | laboratory | labrador | mouth | nose | open | out | stick | yellow,open | car window | yellow | hang | car | laboratory | out | close-up | back | stick
4644,46,beagle | black | canopy | chair | dog | folding chair | person | lay | leash | neckband | sit | stool,chair | sit | folding chair | stool | lay | black | canopy | person | beagle
7006,70,black | brown | dog | dog breed | field | grass | grassy | green | lush | mouth | poodle | stand,stand | green | field | poodle | lush | black | brown | grass | grassy
5415,54,black | carpet | dog | floor | laboratory | mat | sit | stare,sit | stare | laboratory | black | carpet | floor | mat
888,8,brown | dachshund | dog | grass | neckband | sit | stand | stare,stand | sit | stare | brown | grass
9189,91,boxer | brown | bulldog | carpet | dog | floor | neckband | stand | stare | white,stand | stare | brown | carpet | white | floor | boxer
8483,84,beach | black | coast | sheepdog | dog | lay | sea | relax | sand | shepherd,sand | shepherd | coast | sea | beach | sheepdog | lay | black | relax
10306,103,animal | brown | dog | floor | hang | lay | mouth | relax | stone | shepherd,stone | shepherd | animal | hang | lay | relax | brown | floor
11634,116,black | car | catch | chihuahua | doberman | dog | floor | girl | goggles | kneel | lap | leash | miniature | pet | squat | stool | woman,miniature | girl | squat | catch | doberman | floor | woman | stool | car | chihuahua | black | kneel | goggles | lap
5779,57,catch | dog | goggles | grass | laboratory | labrador | man | pet | pose | red | shirt | sunglasses | wear | yellow,catch | red | sunglasses | pose | yellow | shirt | wear | laboratory | man | grass | goggles
413,4,back | car | car seat | car window | dashboard | dog | head | lay | out | relax | seat | seat belt | white | window | windshield,windshield | car window | seat | car | lay | out | relax | seat belt | window | dashboard | white | car seat | back
140,1,black | dog | floor | hardwood | hardwood floor | neckband | paw | stand | stare | white | wood floor,stand | hardwood | stare | wood floor | hardwood floor | black | white | floor
7131,71,dog | field | floor | grass | grassy | green | lawn | lay | lush | relax | sit | white | yard,green | sit | lawn | field | grass | yard | lay | lush | relax | white | floor | grassy
5551,55,animal | black | catch | dog | person | judge | lamb | leash | man | miniature | pet | stand,stand | miniature | animal | catch | lamb | person | man | black | judge
9983,99,black | dog | floor | hay | person | husky | lay | leash | neckband | pet | stand | strap | white,hay | strap | stand | husky | lay | black | white | floor | person
8190,81,autumn forest | black | dog | floor | hang | mouth | neckband | open | sit | stare | tree | white | wood,wood | sit | open | hang | stare | autumn forest | black | tree | white | floor
8767,87,black | brown | carpet | dog | floor | lay | neckband | paw | relax | white,relax | lay | black | brown | carpet | white | floor
11625,116,animal | brown | chihuahua | dog | ear | grass | leash | neckband | stand | stare,stand | animal | stare | chihuahua | brown | grass
1448,14,black | brown | doberman | dog | neckband | nose | paw | rail | screen door | stand | stare | tan,stand | doberman | stare | screen door | black | brown | rail
3559,35,balustrade | beagle | bow tie | brown | dog | floor | hardwood floor | rail | sit | stair | stand | stare | wood floor,stand | sit | stare | hardwood floor | wood floor | brown | stair | floor | rail | balustrade | bow tie | beagle
10516,105,sheepdog | deck | table | dog | man | paw | pet | picnic table | stand | stool | white,picnic table | stand | deck | table | stool | sheepdog | man | white
5650,56,brown | dog | floor | hardwood floor | lay | paw | relax | retriever | stare | white | wood floor,stare | wood floor | hardwood floor | relax | lay | brown | white | floor
5129,51,brown | carpet | dog | floor | fur | lay | mat | paw | toy | white,lay | brown | carpet | white | floor | mat
3161,31,bath | brown | dog | mud | shower | soap | stand | take | tub | wash | wet,stand | bath | tub | wash | mud | brown | take | shower | soap | wet
8332,83,black | brown | dog | doorway | floor | glass door | leash | neckband | sit | stand | stare | umbrella,stand | umbrella | sit | floor | stare | doorway | black | brown | glass door
685,6,brown | dog | dress | goggles | hair | pink | shirt | snow | sunglasses | sweater | sweatshirt | wear | yellow,snow | sweatshirt | sunglasses | yellow | shirt | wear | sweater | brown | pink | goggles | dress
10890,108,animal | blanket | brown | dog | dog breed | snow | stand,stand | snow | animal | brown | blanket
3960,39,backdrop | beagle | blue | cloth | dog | leash | miniature | neckband | schnauzer | stand | string | white,stand | backdrop | miniature | blue | string | cloth | white | beagle
680,6,black | dog | grass | grassy | green | lush | stand | tail | walk | white,stand | walk | green | grass | lush | black | white | grassy
6795,67,brown | daffodil | dog | flower | grass | lush | sit | white | yellow,sit | grass | daffodil | yellow | flower | lush | brown | white
2916,29,brown | dog | floor | grass | green | hang | lay | mouth | white,green | grass | hang | lay | brown | white | floor
6244,62,brown | dog | field | grass | grassy | green | lush | neckband | sit | stand | stare,stand | green | sit | field | stare | lush | brown | grass | grassy
3255,32,beagle | brown | dog | dog breed | field | grass | grassy | green | lush | neckband | stand | tail,stand | green | field | lush | brown | grass | grassy | beagle
7503,75,beagle | black | brown | dog | field | grass | grassy | green | hang | lush | mouth | sit,green | sit | field | hang | lush | black | brown | grass | grassy | beagle
9867,98,barrel | container | dog | floor | grass | husky | lay | plant | play | pot | tub | wrestle,wrestle | pot | barrel | tub | husky | play | lay | container | grass | floor | plant
5223,52,bookcase | bookshelf | boy | catch | dog | lap | man | pet | shoulder | white,bookcase | bookshelf | catch | boy | shoulder | man | white | lap
8830,88,animal | black | brown | dog | floor | grass | green | lay | lush | mouth | paw | white,green | animal | grass | lay | black | lush | brown | white | floor
2376,23,bite | deck | dog | floor | grass | husky | paw | play | porch | stand | wrestle | yard,stand | wrestle | deck | floor | yard | husky | play | bite | grass | porch
5480,54,black | dog | field | grass | grassy | green | laboratory | lush | stand,stand | green | field | laboratory | lush | black | grass | grassy
1272,12,brown | building | chair | dog | folding chair | leash | neckband | pavement | stand | stare | stool | walk,building | walk | chair | stand | pavement | stare | folding chair | stool | brown
4810,48,beagle | black | dog | grass | grassy | green | leash | lush | mouth | neckband | nose | open | sit | stare | wet,green | sit | open | stare | lush | black | grass | wet | grassy | beagle
280,2,bed | bedcover | blanket | comfort | dog | lay | pillow | sit | white,bed | comfort | sit | bedcover | pillow | lay | white | blanket
7381,73,animal | black | sheepdog | dog | photo | shepherd | stand | stare | white,stand | photo | shepherd | animal | stare | sheepdog | black | white
9828,98,catch | dog | person | husky | leash | man | mouth | neckband | nose | pet | stick | walk,walk | catch | husky | man | person | stick
1842,18,armchair | cat | couch | dog | floor | greyhound | hardwood floor | lay | living room | pet | pillow | play | stand | white | wood floor,stand | cat | couch | armchair | hardwood floor | play | greyhound | pillow | lay | wood floor | living room | white | floor
215,2,bed | bedcover | blanket | comfort | dog | lay | pillow | quilt | white,bed | comfort | quilt | bedcover | pillow | lay | white | blanket
3392,33,blanket | couple | dog | floor | scarf | sit | snow | stand | white,stand | snow | sit | scarf | white | couple | floor | blanket
4159,41,animal | beagle | brown | catch | dog | person | lap | leash | man | mouth | pet,animal | catch | man | brown | lap | person | beagle
7833,78,black | blanket | dog | gray | snow | stair | stand | walk | white,stand | walk | snow | black | gray | stair | white | blanket
2301,23,black | dog | floor | husky | leash | neckband | play | purple | snow | stand | stare,stand | snow | stare | husky | play | black | purple | floor
5733,57,animal | armchair | black | couch | dog | laboratory | labrador | lay | neckband | paw | sit | stuff | toy | white,couch | sit | animal | armchair | stuff | laboratory | lay | black | white
4893,48,beagle | bed | bedcover | black | blanket | comfort | dog | lay | pillow | sit | white,bed | comfort | sit | bedcover | pillow | lay | black | white | blanket | beagle
10284,102,bulldog | dog | field | football field | grass | grassy | leash | lush | patch | pug | sky | stand | sun | walk,stand | walk | pug | patch | sky | field | sun | football field | lush | grass | grassy
5838,58,brown | coach | christmas | christmas hat | christmas tree | decorate | dog | laboratory | labrador | sit | stand | stare | tree | wagon,stand | coach | sit | christmas hat | christmas | stare | wagon | laboratory | decorate | tree | brown | christmas tree
1839,18,animal | car | car window | dog | greyhound | stand | stare | white,stand | animal | car window | stare | car | greyhound | white
8999,89,black | brown | dog | jump | hose | hurdle | man | obstacle course | pole | sand | swing | toy | tube | white,sand | tube | jump | hose | obstacle course | pole | man | black | hurdle | brown | white | swing
7298,72,black | dog | floor | hardwood | hardwood floor | lay | living room | shepherd | sit | stare | wood floor,hardwood | shepherd | sit | stare | hardwood floor | wood floor | lay | black | living room | floor
5202,52,barber | brush | comb | cut | dog | fur | hair | haircut | person | lap | man | pet | shear | white | woman,barber | brush | cut | woman | comb | man | haircut | white | lap | shear | person
10874,108,blanket | brown | dog | floor | snow | snowy | stand | walk,snowy | walk | snow | stand | brown | floor | blanket
5189,51,animal | brown | bunny | dog | doorway | easter bunny | floor | hardwood floor | lay | paw | sit | stuff | teddy | toy | wood floor,sit | animal | doorway | teddy | hardwood floor | wood floor | bunny | easter bunny | lay | brown | stuff | floor
669,6,bed | blanket | cage | infant bed | dog | dog bed | dog food | dog house | floor | food | pillow | stand | toy,bed | stand | food | dog food | pillow | cage | infant bed | floor | blanket
3652,36,bow | dog | hair | red | sit,red | sit | bow
774,7,backdrop | black | brown | chihuahua | table | dog | floor | lay | paw | sit | surface | white,backdrop | sit | table | lay | chihuahua | black | surface | brown | white | floor
2156,21,beach | brown | chase | dog | greyhound | mouth | stone | rocky | run | sand | white,sand | stone | beach | greyhound | brown | white | run | chase | rocky
1752,17,brown | carpet | dachshund | dog | floor | neckband | stand | stare | stool,stand | stare | stool | brown | carpet | floor
11655,116,brown | dog | floor | grass | greyhound | leash | neckband | pink | sit,sit | greyhound | brown | grass | floor | pink
2813,28,black | boardwalk | dog | path | leash | mouth | neckband | stand | trail | walk,stand | walk | black | path | boardwalk | trail
10584,105,carpet | child | couch | dog | floor | girl | lay | pet | play | sit | white,child | couch | sit | girl | play | lay | carpet | white | floor
11249,112,black | brown | dog | floor | kitchen floor | neckband | paw | stand | stare | tile | white,stand | kitchen floor | stare | black | tile | brown | white | floor
2559,25,contest | dog | greyhound | person | judge | stand | trainer | woman,stand | judge | woman | contest | greyhound | trainer | person
11962,119,animal | brown | brush | dog | dry | field | grass | grassland | grassy | plain | savanna | stand | stare | wild,stand | brush | plain | animal | field | wild | dry | stare | grassland | brown | grass | savanna | grassy
2886,28,brown | chair | couch | pad | dog | lay | paw | pillow | sit | white,chair | couch | sit | pad | pillow | lay | brown | white
3450,34,beagle | brown | dog | field | grass | grassy | green | leash | lush | neckband | stand,stand | green | field | lush | brown | grass | grassy | beagle
320,3,brown | dog | floor | grass | person | lay | orange | tangerine,orange | lay | tangerine | brown | grass | floor | person
5343,53,blanket | brown | carpet | pad | dog | dog bed | floor | hardwood floor | lay | mat | pillow | wood floor,wood floor | pad | hardwood floor | pillow | lay | brown | carpet | floor | blanket | mat
3531,35,beagle | wall | brown | dog | person | lake | leash | ledge | neckband | stone | stand | walk | water,stand | walk | stone | wall | water | lake | brown | ledge | person | beagle
9610,96,black | brown | dog | floor | food | kitchen floor | nose | sit | stand | stare | tail | white,stand | sit | kitchen floor | food | stare | black | brown | white | floor
9919,99,dog | floor | gray | husky | pavement | snow | stand | white,stand | snow | pavement | husky | gray | white | floor
2338,23,bed | blanket | bookshelf | boy | couch | dog | person | husky | lay | man | pet | pillow | relax | remote | sleep | sleepwear | woman,bed | couch | bookshelf | boy | woman | sleepwear | husky | remote | pillow | lay | man | relax | blanket | sleep | person
4963,49,curtain | dog | lay | ledge | out | relax | white | window | window seat | window sill,window seat | relax | out | window | lay | white | curtain | window sill | ledge
3836,38,animal | attach | beagle | dog | floor | hang | leash | neckband | nose | stand | string | toy | white,stand | attach | animal | string | hang | white | floor | beagle
9057,90,black | brown | dog | grass | hang | lick | mouth | stand | stick | white,stand | grass | hang | black | brown | white | stick
